id,label_0,label_1,label_2,label_3
100030,0.9996616488090039,0.0003366714196085248,1.603860335313364e-06,7.591105236806438e-08
100031,0.9998794542956458,0.00011888932318601714,1.5818992621174008e-06,7.448190592667013e-08
100032,0.025790302639927598,0.9741383827727237,7.10912592635227e-05,2.2332808522219817e-07
100033,0.9993816206023324,0.000603874115271777,1.7308964707217537e-06,1.2774385925092051e-05
100034,0.9998912811485106,0.00010824508916898812,4.435254372726212e-07,3.023688328107521e-08
100035,0.9998383779009654,0.00014534059870828687,1.6187609734491256e-05,9.389059187570055e-08
100036,0.9999576132971282,6.836888194380894e-06,3.530073231839755e-05,2.490823591848887e-07
100037,0.9999415923288218,5.833338880498089e-05,4.432655356695771e-08,2.995581962304448e-08
100038,0.9995775985604924,0.00010255940836193115,0.00031611404617366563,3.727984972111932e-06
100039,0.5525517397971382,0.004386086568754312,0.0006701660120694738,0.4423920076220381
100040,0.9998584559066757,0.00014043182011264102,1.1063729403812785e-06,5.900271329904621e-09
100041,0.9974268286714816,0.0025726208327830043,5.470384101500938e-07,3.457325373767907e-09
100042,0.9999834843329285,1.2727915040352414e-05,3.4832542851216876e-06,3.044977459949832e-07
100043,0.9996918221710581,0.00030792973823519517,2.023868134666455e-07,4.570389324086323e-08
100044,0.9999955877456891,1.9410384341587636e-06,2.4479425588513455e-06,2.3273317808224853e-08
100045,0.9996479240909188,0.0003447367452011342,7.239734286157222e-06,9.942959395614714e-08
100046,0.9999863214938353,6.333420308395765e-06,6.880043268548586e-06,4.650425877692774e-07
100047,0.019482788523386262,0.001831404010911594,0.9786826485267017,3.1589390004991882e-06
100048,0.0011789433134087228,0.00010419239569690961,0.008559106184035456,0.9901577581068588
100049,0.997963477791022,0.0020017873068315746,9.704945094651821e-06,2.502995705162919e-05
100050,0.9888204320908912,0.0002166442881542362,0.010948165682080744,1.4757938873686012e-05
100051,0.9999008705167469,5.252029546837021e-05,3.8125353192638485e-05,8.48383459201728e-06
100052,5.168526781144154e-05,6.458694754758816e-06,0.9999418048130085,5.122442527622438e-08
100053,1.8867040179351868e-05,7.492367675019451e-07,0.9999803436401183,4.0082934600432924e-08
100054,0.9999758690202661,1.0364704087262344e-05,1.3553149299375936e-05,2.1312634717719743e-07
100055,0.9991321141370214,0.0008158346699101553,5.171811616555375e-05,3.3307690281608787e-07
100056,0.9999884168715173,6.103961131646309e-06,5.4060401460116104e-06,7.312720501076096e-08
100057,0.9999651658514125,2.228021892681582e-05,1.248481651201954e-05,6.911314878035895e-08
100058,0.9998906937608171,3.2886649399216e-05,7.572456664950422e-05,6.950231341811311e-07
100059,0.9999732698106524,1.9008931939406446e-05,7.709543096093474e-06,1.1714312175049958e-08
100060,0.9999169769986501,8.027223796427817e-05,2.666624690748674e-06,8.413869480096474e-08
100061,0.9990393096215178,0.0009352451842027012,2.527247808828644e-05,1.7271619128724846e-07
100062,0.9998587801300098,0.00014065558766393425,4.3617729695930205e-07,1.2810502932316892e-07
100063,1.5270726791315588e-05,6.408400120777394e-08,1.2591955034404254e-06,0.999983405993704
100064,0.9999490559539186,1.2544067708756149e-05,3.829728860055811e-05,1.0268977216458011e-07
100065,0.9999504090794018,4.950922802629853e-05,5.608098731874189e-08,2.561158455212699e-08
100066,0.9982028886501109,0.0017931341724973452,3.1284920274782405e-06,8.486853643447349e-07
100067,1.3276803009048473e-05,1.2253754707045184e-07,0.9999846878902832,1.9127691607493477e-06
100068,4.95028542163525e-05,6.971162363199946e-06,0.9999434545997834,7.13836369421515e-08
100069,0.9997620569965479,7.508952888811522e-06,0.00019386495823424588,3.6569092329181906e-05
100070,0.9999756491945616,1.0334795810009038e-05,1.3623020721879107e-05,3.92988906473354e-07
100071,5.462917108056949e-07,3.494387872237348e-09,5.6718954449206306e-08,0.9999993934949469
100072,0.9995918213915258,0.00040782981769205633,3.100153445092006e-07,3.877543762072453e-08
100073,3.3725039947635816e-05,2.54956773764906e-08,8.816025013511004e-07,0.9999653678618736
100074,0.9999593726054951,4.0209244428054844e-05,3.870607392590487e-07,3.108933771714008e-08
100075,1.3588908188576002e-05,1.140898301714846e-06,0.9999849305777998,3.39615709935705e-07
100076,0.9998314439417253,4.851842293642597e-05,0.000120029243598015,8.39174027372259e-09
100077,8.805828679503809e-05,0.9998687584937647,4.318174962374549e-05,1.4698165356468079e-09
100078,1.274860338394799e-07,2.506876436584258e-09,4.3845067989763e-08,0.9999998261620217
100079,0.9999778803003977,1.8543341882149295e-05,3.557455813258654e-06,1.8901906851229796e-08
100080,0.9998986438454752,8.233267629037096e-05,8.091608778052453e-06,1.0931869456339417e-05
100081,0.9996041312473395,0.0002906188019512661,0.00010327567447026629,1.9742762390616375e-06
100082,0.999923895245596,5.3957597829510165e-05,1.3594501232161969e-05,8.552655342428946e-06
100083,0.9960480378063208,0.0039453494863661105,6.603791332941074e-06,8.915980276435837e-09
100084,9.000638904451266e-05,3.6716518269936055e-06,0.9999062840220073,3.793712115349427e-08
100085,0.9993872666590475,0.0004395474374722807,0.0001726213511537024,5.645523265142148e-07
100086,0.9818705099139218,0.0025405700182161775,0.015580258154370549,8.661913491491211e-06
100087,0.9999902975895733,9.320279457982163e-06,3.715595324604688e-07,1.0571436149171378e-08
100088,0.9995788262500355,0.0002890169582541516,0.000132139794697325,1.6997012972279408e-08
100089,4.454487718664797e-06,2.1307839628168785e-08,1.2839314040477825e-06,0.9999942402730376
100090,0.9993282575130898,0.00032602837038344154,0.0003395312917100669,6.182824816562657e-06
100091,0.9999642877143854,3.388066130798773e-05,1.798811128937628e-06,3.281317764384194e-08
100092,0.9999824816909755,1.729949149155186e-05,1.9365296077589195e-07,2.5164572123217463e-08
100093,0.997942980398858,0.001451981818796285,0.0006044659909116343,5.717914339781635e-07
100094,0.9998542695133301,0.0001448515540967024,7.576338729983332e-07,1.2129870021979182e-07
100095,3.7002509507403e-06,6.253354822119032e-07,6.446242780486703e-07,0.9999950297892889
100096,0.9998584914818724,0.00013019569057145744,1.1264811339744615e-05,4.801621619688523e-08
100097,0.9999133828866169,7.952576016540245e-05,7.050277479183156e-06,4.107573838595416e-08
100098,0.9981127300210575,0.00013044419399815024,0.0017565415460868163,2.8423885760185174e-07
100099,0.999776698171812,0.00012228313431736357,0.00010065874055598864,3.599533146448347e-07
100100,0.9996215108218245,0.0003615637741489055,1.5336952253661503e-05,1.588451772890282e-06
100101,0.9999757361141676,2.346713332792262e-05,7.927074750000321e-07,4.0450294172335126e-09
100102,0.9985061106206577,1.2707149215828145e-05,0.001481108692772503,7.35373540088107e-08
100103,0.9970987869677742,0.0028979440544670276,3.15747025100948e-06,1.1150750775421994e-07
100104,0.9989130801132875,0.0010743492227491874,1.2276689458531886e-05,2.9397450488050574e-07
100105,0.9997895919370178,8.292772214278693e-05,0.0001265217856312154,9.585552083375623e-07
100106,2.9928192028432185e-07,1.136948177786222e-08,7.911871993229984e-08,0.999999610229878
100107,0.9991636690148141,6.0450223718320435e-06,0.0006306362787704228,0.00019964968404369526
100108,0.9998757115347926,1.552024745829278e-05,0.00010854762275702354,2.2059499187144808e-07
100109,0.9999706334625399,4.900352480507228e-06,2.212847851358814e-05,2.337706465986938e-06
100110,0.1520779685067905,0.8476997151421543,1.941187106053364e-05,0.00020290447999447725
100111,4.194420414788274e-06,7.843419752882984e-08,4.4283184341759356e-07,0.9999952843135442
100112,6.412809200345194e-06,2.4873411865082375e-08,1.7208811937949213e-07,0.9999933902292686
100113,0.9994177441750984,0.00046975830635456056,0.00011218377094261856,3.137476043085608e-07
100114,0.8081993574183226,0.18806637035807947,0.0037028313580776315,3.1440865520269574e-05
100115,0.9999306277619416,6.581341866718877e-05,3.552731027112908e-06,6.088364160190874e-09
100116,7.109796486730255e-08,3.4307417351178133e-09,1.9787713802277223e-07,0.9999997275941552
100117,1.003799921598732e-06,1.453416508836154e-08,5.4856290507894426e-08,0.9999989268096228
100118,0.9981361088918013,3.979791408249977e-05,0.001823899084956135,1.9410916017339763e-07
100119,1.2296998657437638e-05,1.658337628997195e-06,0.9999802274560032,5.8172077102231815e-06
100120,5.3934685047641676e-05,9.185043962049951e-09,2.394508107481576e-07,0.9999458166790978
100121,2.118436458445603e-06,2.1704068346670537e-07,0.9999976349084525,2.9614405581717012e-08
100122,0.9966853300903848,0.0032759610637682207,2.703549538129696e-05,1.167335046568421e-05
100123,0.994967880928388,0.004884631589646089,0.00014608396971969726,1.4035122462294565e-06
100124,0.9972888503964817,0.0023898323690287387,0.000311398252146877,9.918982342765892e-06
100125,0.9999812206244563,1.8370095765039353e-05,3.879821345527967e-07,2.129764413967842e-08
100126,0.9996969219112677,0.00030236747001908756,6.95696103926644e-07,1.4922609500459847e-08
100127,0.00041941337591172177,1.3951389159058702e-06,3.192650155347606e-05,0.999547264983619
100128,0.0005291997666702223,0.9994703039530236,4.899775171926259e-07,6.302788876095635e-09
100129,0.9996122089011321,0.000381613765719217,6.025756078336795e-06,1.5157707026293025e-07
100130,0.00022601518155738795,2.428296402612502e-05,0.99974832739855,1.3744558665100664e-06
100131,1.9920321507958265e-06,2.3413160567410105e-07,2.018611190063903e-07,0.9999975719751246
100132,6.0642795099605004e-06,9.572175839670866e-07,1.226833738719444e-06,0.9999917516691674
100133,6.174784197271654e-06,2.531415662714529e-08,5.505278749757239e-07,0.9999932493737711
100134,0.9973968711298579,0.002176846158351062,0.0004250753298959407,1.2073818950752652e-06
100135,0.999022564517978,0.0009312018381938162,4.622933927498666e-05,4.304553179772075e-09
100136,6.945778059962266e-06,3.5855251307934636e-08,3.0793214243203087e-07,0.9999927104345463
100137,0.999963240805984,3.876473402770548e-06,3.273240585223131e-05,1.5031476088631575e-07
100138,0.9997177171941299,0.00024768335876846183,3.441297735547233e-05,1.8646974605300058e-07
100139,1.6469312384842425e-06,1.838456050890177e-08,1.2016540514421112e-07,0.9999982145187959
100140,0.9495871980876955,0.00014242041918221854,0.04836113685141741,0.0019092446417047185
100141,8.402039247212363e-06,2.858514164750537e-07,1.6100048741199364e-06,0.9999897021044621
100142,0.9999933456947657,3.936006763143318e-06,2.707538997318395e-06,1.0759473788417358e-08
100143,0.01208339006119748,0.1481084458851209,3.369321682465482e-06,0.8398047947319991
100144,0.9994302076269882,0.0005101883758397129,5.9239498761610795e-05,3.6449841052938163e-07
100145,0.9998973308674863,4.083386037798112e-06,9.765791682249747e-05,9.278296532872794e-07
100146,0.9999595618067956,4.000723025737287e-05,3.564495999226925e-07,7.451334729400192e-08
100147,0.00026342570097244645,6.62646800224671e-07,0.9997357604970512,1.5115517616174577e-07
100148,0.00026157699973445946,2.7214094713079553e-05,0.9997053943396234,5.814565929056236e-06
100149,0.999829025252134,0.00012879202656575448,4.214844671963704e-05,3.427458073798784e-08
100150,0.9999940793337905,4.73577647725521e-06,4.422193145347496e-08,1.1406678007342997e-06
100151,2.4174417107048634e-05,8.625863963902702e-05,0.9998895601106085,6.832645384310171e-09
100152,0.9999745303201394,1.2141359122146025e-05,1.3214666744565677e-05,1.1365399397106961e-07
100153,8.601756116903473e-07,2.947793925450477e-07,6.060593064841012e-08,0.9999987844390652
100154,0.9996823895238659,0.0003153875125781317,9.78090104258994e-07,1.2448734515945727e-06
100155,6.440182829127508e-07,8.107946479002354e-09,1.2570127207766705e-07,0.9999992221724984
100156,0.9999700390158939,4.674753356858096e-06,2.4998390318648286e-05,2.878404305703823e-07
100157,0.9998096577430935,0.00018702059397264435,3.3151218657359973e-06,6.541068048842761e-09
100158,0.9970498479586964,0.002571110902785368,9.487611203158108e-05,0.0002841650264864454
100159,0.9932075182651122,0.0008445620346209714,0.005944936054436684,2.9836458301402743e-06
100160,0.0012306669787247638,0.9987675015801706,1.823388769921272e-06,8.05233487230512e-09
100161,4.450859551344371e-05,8.25211139447284e-07,0.9999543948623335,2.713310134716124e-07
100162,5.303796119165596e-07,2.962458297743037e-09,3.312888934578067e-08,0.9999994335290404
100163,0.9959333150198392,0.004048324762388695,1.8206991504260847e-05,1.5322626790425057e-07
100164,0.9998829129993233,8.617356315369985e-06,0.00010745898689494741,1.0106574663063877e-06
100165,0.1637475396893233,0.8362425196678487,9.808334703112494e-06,1.323081250482271e-07
100166,0.9999747450419039,4.603638800076692e-06,1.6343694986270135e-05,4.307624309860766e-06
100167,0.9998896835238474,3.9716790480657206e-05,7.057951873754675e-05,2.0166934308550283e-08
100168,0.9998907433345302,5.960388026184756e-05,4.9597930384717733e-05,5.485482319642362e-08
100169,0.9999718109914839,2.6667011008225748e-05,1.51510633654632e-06,6.891171181434122e-09
100170,0.9997086284968393,0.0002441386759493884,4.4236152327309384e-05,2.99667488398717e-06
100171,0.999663343031815,0.0003290812892197559,7.185136874733161e-06,3.905420906043078e-07
100172,0.9968528223734564,0.003139185183195016,7.458310705446788e-06,5.341326432061312e-07
100173,0.9999503842618545,4.229494324867861e-05,7.0627569953655815e-06,2.5803790149006326e-07
100174,0.9998360597981248,3.4054713769995376e-06,0.00016036913290514728,1.6559759304897137e-07
100175,0.9815131606485747,0.018337411316645687,0.00014844821882279907,9.798159567195757e-07
100176,4.166345510137892e-07,2.1237614510969355e-09,5.7051782290821335e-08,0.9999995241899053
100177,4.654878987601249e-05,1.23566264140231e-06,3.288500372753833e-07,0.9999518866974452
100178,0.9990718897588293,4.535238279669984e-05,0.0008823706963504271,3.8716202348895524e-07
100179,0.9999335163614702,1.3115335322653063e-05,5.31780833626505e-05,1.9021984444763323e-07
100180,2.9148845031985215e-07,1.8801415905718435e-08,2.3314316663025612e-07,0.9999994565669672
100181,6.60542689178201e-07,5.205034184154387e-08,1.3097825672905045e-06,0.9999979776244018
100182,0.9999948623814596,2.536468023161916e-06,2.5971543776219563e-06,3.996139437160124e-09
100183,0.9998855911158365,4.09040126751598e-05,7.269145387617213e-05,8.13417611996184e-07
100184,0.9995865174195877,0.000412154439258258,1.1792710312075516e-06,1.4887012281642645e-07
100185,0.9998780227767943,4.2107569396736204e-05,7.980383419220836e-05,6.581961681115914e-08
100186,0.9996372404777605,0.00035978087083048354,5.468789247354821e-07,2.431772484339631e-06
100187,9.23881458006187e-05,0.9999060364883275,1.5747208328488137e-06,6.450390573960213e-10
100188,1.2899410362509682e-05,2.078084612829728e-06,0.9999835645065153,1.4579985094079946e-06
100189,0.9999577917610323,1.2749562141120329e-05,2.9286383304506134e-05,1.7229352207668436e-07
100190,0.9999414669105937,5.648037869092141e-05,2.042721296752302e-06,9.989418543207513e-09
100191,0.9997483298892773,0.00024941622997706113,2.2428982876230346e-06,1.0982458116488816e-08
100192,0.9989746055924786,0.0010186729136122123,6.69497325938717e-06,2.652064969856525e-08
100193,0.0901072621948588,0.0002952155707718785,0.9095962301781082,1.2920562609652074e-06
100194,0.9998989991847577,8.893892844779961e-05,1.1540966438021847e-05,5.209203566139518e-07
100195,0.0008734587476631587,0.9989634345119678,0.00016310288921477986,3.851154382683891e-09
100196,0.9999590890434396,3.762421594188959e-05,3.1978393831182614e-06,8.89012353177264e-08
100197,0.9999857069617711,1.3648888985993211e-05,5.86019807719602e-07,5.812943505335464e-08
100198,0.9986734114009679,0.0012518187387862273,7.391840904725906e-05,8.514511988140252e-07
100199,0.9998905754405765,6.16473528417015e-05,4.1985121489797604e-05,5.7920850919036895e-06
100200,0.5335447847681491,0.40927065553595954,0.057150397148958275,3.4162546932980285e-05
100201,0.9988482123720257,0.0011019584748744933,4.794512821105459e-05,1.8840248886989186e-06
100202,1.8938143299401084e-07,9.312814956301834e-09,2.778120100474897e-08,0.9999997735245512
100203,0.9995036414122369,0.00041728064336548016,7.321916023812311e-05,5.85878415944459e-06
100204,3.982006455936287e-05,2.88215151771052e-06,0.9999555652231754,1.732560747583109e-06
100205,4.3444821609420887e-07,2.8383792587716937e-09,7.976666173287762e-08,0.9999994829467429
100206,3.066133053447338e-05,7.044756122357507e-06,0.9999621900962923,1.0381705075650391e-07
100207,2.0584529825896478e-07,3.2311210965947516e-09,7.692836992755512e-08,0.9999997139952107
100208,0.9999728057052435,2.355055547962425e-05,2.4765462888152236e-06,1.1671929882183695e-06
100209,0.0070570137780576634,1.5999009787195767e-05,0.9929266815139689,3.056981862171233e-07
100210,2.7730018636969786e-05,9.791082362188207e-07,0.9999712492168993,4.165622752263329e-08
100211,1.3410446831639788e-07,1.005993315146223e-09,4.276340813033826e-08,0.9999998221261303
100212,5.928346019259534e-05,0.999940218397349,4.949342673053331e-07,3.208191080590159e-09
100213,0.9998735505616503,0.0001183528781141986,7.877890025678125e-06,2.1867020965746507e-07
100214,6.972818920753733e-05,0.9999299105703529,3.5934120473041267e-07,1.899234898485002e-09
100215,0.9999745357629228,2.5416078825782905e-05,3.4062748835317e-08,1.4095502534044689e-08
100216,0.9987937420481308,0.0011938442990943492,1.198027514623579e-05,4.333776287759509e-07
100217,0.9999290064480395,5.3928002509070496e-05,1.6966955083479026e-05,9.859436799537069e-08
100218,0.9998830798212615,9.56219272231392e-05,2.109666796221913e-05,2.0158355312562746e-07
100219,0.9999644709463975,1.5110341419595286e-05,2.0412350102402405e-05,6.362080406852989e-09
100220,1.727774273193326e-06,9.215205648976859e-07,0.9999961477198172,1.2029853447388592e-06
100221,0.9991096554665972,0.0008675866394898422,2.2753242045645663e-05,4.651867274917204e-09
100222,0.992161973249786,0.005467689669924067,0.002369989440673189,3.476396168822901e-07
100223,0.999943252135392,4.716797894821617e-05,9.564418815545192e-06,1.5466844080303695e-08
100224,0.0002500170690795896,0.9997482351186052,1.6832560193178619e-06,6.455629581724818e-08
100225,0.9969023279853779,0.00016958641977099387,0.0029196807393465415,8.404855504643685e-06
100226,0.999134434385401,2.0825742961029753e-05,0.0008420438966764935,2.695974961436989e-06
100227,0.9984045157564058,0.0014119074394774128,0.00018354653280875768,3.0271308070295766e-08
100228,0.9999835659578677,1.5169731337128294e-05,1.2607531131913163e-06,3.5576820960685577e-09
100229,2.2407317174596978e-05,5.802817140797994e-06,0.9999717788174836,1.104820095394171e-08
100230,9.11024630457121e-06,7.231162838060904e-06,0.9999836338021545,2.4788702913476616e-08
100231,0.00012019568129081914,5.67793493566018e-07,0.9998790266004194,2.099247961154625e-07
100232,0.9904203937724942,0.009529261118966716,5.01956121755393e-05,1.4949636362647327e-07
100233,0.9990958661774239,0.00048816864915134236,0.0004139790028765438,1.9861705482020386e-06
100234,0.9997335702867639,0.0002611850628023785,4.404650566654078e-06,8.399998669571825e-07
100235,0.9998266651932728,0.00017303493165842117,2.332896787337427e-07,6.658539010207972e-08
100236,0.9996614107301353,0.0003382597160860228,2.8966339776496377e-07,3.98903808500356e-08
100237,5.592903261463594e-07,2.6485078409704614e-09,3.456201054859642e-08,0.9999994034991555
100238,0.999053977838859,0.0009238431293337287,2.0266892561226134e-05,1.9121392460564413e-06
100239,0.9998320587586154,2.9650378830805317e-05,0.00013809619877966202,1.9466377412851944e-07
100240,0.999935811567681,3.5269355610674124e-05,2.8339364024429785e-05,5.797126838265622e-07
100241,1.977836317319034e-05,0.00014786977586071396,0.9998323481480238,3.712942320455655e-09
100242,9.172472066322477e-05,2.423098306555443e-06,0.9999058414436803,1.0737349896149803e-08
100243,0.9999614444532142,3.844858285989053e-05,9.083805280140748e-08,1.61258731469396e-08
100244,1.5926702411306843e-05,1.8243717656815772e-06,0.9999822142683348,3.4657488381983464e-08
100245,0.9991267953871871,0.0005477082249882791,0.0003029194993975141,2.2576888427086817e-05
100246,0.9998449211334698,8.470123893148937e-05,7.0340153712066e-05,3.747388660996266e-08
100247,0.9945038789914131,0.00016874384927483512,0.00530198437746572,2.539278184635167e-05
100248,0.999956343811801,2.5436759500719693e-05,1.8213499932511943e-05,5.928765829297009e-09
100249,1.0325126894541749e-06,8.422512232704063e-08,9.492047489938993e-06,0.9999893912146984
100250,0.8546982110397687,0.13659462032686673,0.008671488514485824,3.5680118878684813e-05
100251,0.0001610687610283521,6.108648271193938e-06,0.9998300270838035,2.795506896952395e-06
100252,8.08909511962487e-07,6.00405433726639e-08,1.7038871437837102e-06,0.9999974271628009
100253,0.9997506223919469,0.0001825450609852204,6.671373747999028e-05,1.1880958790146474e-07
100254,0.9999670969492078,2.7710856688418132e-05,5.17176815002184e-06,2.042595377804023e-08
100255,0.9996105661339152,0.00021659445323474668,0.000172529864421962,3.095484282589704e-07
100256,0.9999670721916004,1.498047507086325e-05,1.773847847942808e-05,2.0885484932481528e-07
100257,0.9991390720534469,0.0008597343635591564,1.1808254177395531e-06,1.2757576344236522e-08
100258,0.99990989937479,6.0057501609596996e-05,3.0015212228386195e-05,2.7911372126615068e-08
100259,2.5967651403731414e-07,1.4845510282163968e-09,2.2413696749688345e-08,0.9999997164252383
100260,8.323340715244543e-06,6.851237270431019e-06,0.9999848134919225,1.1930091903443733e-08
100261,1.8765649973794565e-06,2.8215568169477178e-08,6.716823688494694e-08,0.9999980280511975
100262,2.226706098294436e-07,1.6635189831971299e-09,2.1001306144139255e-08,0.999999754664565
100263,0.9948320002832339,0.000640311441269781,0.004361362863890936,0.00016632541160524784
100264,0.9997512694086217,0.00023622321891191697,1.0593757672767295e-05,1.9136147935692785e-06
100265,0.9999871729475611,1.2777290450185353e-05,3.8053192526749804e-08,1.1708796257841515e-08
100266,4.6983958516795367e-07,6.3542668191936765e-09,8.342255298361105e-09,0.9999995154638925
100267,0.9949685307644343,0.0028182454558435413,0.001971166875755589,0.00024205690396658248
100268,6.533691551849809e-07,1.830939361598525e-08,1.2986533896042263e-06,0.9999980296680615
100269,0.9998981833403902,3.719584888553253e-05,5.0580743102946995e-05,1.4040067621399002e-05
100270,2.743830098934727e-05,5.858544072350084e-08,1.389833870612853e-06,0.9999711132796992
100271,0.9999876187093871,1.1295448949953862e-05,1.0829659402576917e-06,2.8757225816871796e-09
100272,4.152593489158013e-05,7.181742209925295e-08,0.00037180743554818995,0.9995865948121383
100273,0.9981170366805256,0.00022030671121554558,0.001582742957105833,7.991365115288955e-05
100274,0.9999747228193046,1.9477623798750197e-05,5.7893436581451e-06,1.0213238535186826e-08
100275,0.9947941609037271,0.005097365442641606,0.00010835141586984138,1.2223776147864026e-07
100276,5.79313165715255e-05,2.144138232393593e-06,0.9999399035019314,2.104326451812829e-08
100277,0.9999550802278915,3.6276286169726035e-05,8.44336233304848e-06,2.0012360586844218e-07
100278,0.9999069352526515,7.931428689298615e-05,1.368055238737341e-05,6.990806817043942e-08
100279,0.9998579041166981,5.313336333926271e-05,8.821122938794717e-05,7.512905746359485e-07
100280,0.9648183018508323,0.03518059075767814,1.0330252009401698e-06,7.436628851011774e-08
100281,0.07324156835618542,0.28068415722798673,1.890108864883232e-05,0.6460553733271791
100282,5.811219596839863e-07,1.5819735803910738e-07,0.9999992597743832,9.06299006041855e-10
100283,0.997246255949465,9.404885883970086e-05,0.00016750393768432537,0.0024921912540107906
100284,0.9999475880588842,1.3841243278514643e-05,3.853443059673945e-05,3.626724058085075e-08
100285,0.9999433680417413,2.392744335038618e-05,3.1888775095271166e-05,8.157398131292999e-07
100286,8.635685120815098e-06,1.081249838969575e-05,0.9999804989132844,5.290320502311869e-08
100287,0.9999327174898289,1.9407609800393943e-05,4.7851800733211446e-05,2.309963757326408e-08
100288,0.9996620350261555,0.00033317121297056387,4.6991355847470635e-06,9.462528918181486e-08
100289,0.00012283075142941372,6.3719741831008005e-06,0.9998706009901784,1.9628420904968936e-07
100290,2.8511959980527392e-06,6.400341554118906e-09,9.462402328764722e-08,0.999997047779637
100291,0.999963847358635,3.600475066441534e-05,9.944041944099601e-08,4.845028123693188e-08
100292,0.9993381376140181,0.0005250102227893151,0.000120363534052624,1.6488629139846274e-05
100293,0.9997127166873654,3.171254259294657e-05,0.00016239339558329812,9.317737445838739e-05
100294,0.996626418806202,2.8067942332638047e-06,0.00016276499982281718,0.003208009399741926
100295,0.9996593473377178,0.0002899696030416844,5.053096003434965e-05,1.5209920610878232e-07
100296,0.0003823231891859086,5.980072681195733e-07,0.9996170744400145,4.36353154821097e-09
100297,0.999989957390244,6.894220827528018e-06,3.138370960930523e-06,1.0017967654491764e-08
100298,2.465294466748429e-06,2.7000261342490328e-08,2.045461402626371e-07,0.9999973031591317
100299,0.9999773092187697,9.852189564026431e-06,1.0832609606996177e-05,2.0059820593845354e-06
100300,0.9993185173853115,3.9051098043589804e-05,0.0006164335793747466,2.599793727016233e-05
100301,0.9999421045335094,2.872925850223853e-05,2.9060333179809266e-05,1.0587480860941946e-07
100302,0.9999796910296628,1.4586071772792268e-05,5.645364416786054e-06,7.753414759066641e-08
100303,0.9998353999241273,0.00013265800498047804,3.099876363821011e-05,9.433072539357731e-07
100304,0.9845626261177649,0.015266569229552579,0.00013420552927342823,3.659912340900004e-05
100305,0.9930852392841236,0.0069075405302307154,7.183475659333409e-06,3.670998632250443e-08
100306,0.9999769332709331,1.1808847663750786e-05,1.1147847995276436e-05,1.1003340779040702e-07
100307,0.9999799630409634,6.825966330939996e-06,1.3189959508927046e-05,2.103319679963523e-08
100308,0.9996100250891964,0.00038937882867528384,5.545848090216259e-07,4.149731932815231e-08
100309,0.9450735926121739,0.05278599207647834,0.002081081848585915,5.933346276186445e-05
